,price,stop,duration_minutes
44016,54684,1,530
44017,54684,1,575
44018,54684,1,650
44019,54684,1,670
44020,54684,1,705
44021,54684,1,710
44022,54684,1,725
44023,54684,1,790
44024,54684,1,830
44025,54684,1,855
44026,54684,1,905
44027,54684,1,915
44028,54684,1,925
44029,54684,1,950
44030,54684,1,960
44031,54684,1,980
44032,54684,1,1045
44033,54684,1,1140
44034,54684,1,1260
44035,54684,1,1380
44036,54684,1,1450
44037,54684,1,1570
44038,56058,1,1045
44039,56058,1,1875
44040,61404,1,360
44041,61404,1,420
44042,61404,1,865
44043,62524,1,455
44044,62524,1,560
44045,62524,1,665
44046,62524,1,725
44047,67004,1,360
44048,67004,1,370
44049,67004,1,420
44050,67004,1,475
44051,67004,1,480
44052,67004,1,580
44053,67004,1,640
44054,67004,1,645
44055,67004,1,735
44056,67004,1,740
44057,67004,1,785
44058,67004,1,845
44059,67004,1,845
44060,67004,1,925
44061,67004,1,950
44062,69244,1,515
44063,69244,1,585
44064,69244,1,620
44065,69244,1,690
44066,69244,1,725
44067,69244,1,755
44068,69244,1,785
44069,69244,1,795
44070,69244,1,840
44071,69244,1,845
44072,69244,1,855
44073,69244,1,895
44074,69244,1,930
44075,69244,1,955
44076,74844,1,630
44077,74844,1,735
44078,74844,1,840
44079,74844,1,900
44080,20760,0,95
44081,20760,0,105
44082,20760,0,105
44083,20760,0,105
44084,20760,0,110
44085,20760,0,115
44086,20760,0,115
44087,20760,0,110
44088,20760,0,115
44089,29170,1,1045
44090,35586,1,1560
44091,39623,1,655
44092,44647,1,1315
44093,48289,1,605
44094,48289,1,1440
44095,54684,1,405
44096,54684,1,510
44097,54684,1,570
44098,54684,1,680
44099,54684,1,785
44100,54684,1,890
44101,54684,1,950
44102,54684,1,425
44103,54684,1,455
44104,54684,1,575
44105,54684,1,650
44106,54684,1,670
44107,54684,1,705
44108,54684,1,725
44109,54684,1,735
44110,54684,1,790
44111,54684,1,855
44112,54684,1,855
44113,54684,1,930
44114,54684,1,945
44115,54684,1,950
44116,54684,1,985
44117,54684,1,1010
44118,54684,1,1075
44119,54684,1,1260
44120,54684,1,1380
44121,54684,1,1480
44122,54684,1,1600
44123,61404,1,360
44124,61404,1,420
44125,62524,1,455
44126,62524,1,560
44127,62524,1,665
44128,62524,1,725
44129,67004,1,360
44130,67004,1,420
44131,67004,1,480
44132,67004,1,740
44133,67004,1,845
44134,67004,1,950
44135,68841,1,865
44136,69244,1,515
44137,69244,1,585
44138,69244,1,620
44139,69244,1,690
44140,69244,1,725
44141,69244,1,785
44142,69244,1,795
44143,69244,1,845
44144,69244,1,855
44145,69244,1,895
44146,69244,1,930
44147,69244,1,955
44148,74441,1,925
44149,74844,1,630
44150,74844,1,735
44151,74844,1,840
44152,74844,1,900
44153,74956,1,370
44154,74956,1,475
44155,74956,1,580
44156,74956,1,640
44157,76681,1,755
44158,76681,1,840
44159,84028,1,735
44160,84028,1,785
44161,84028,1,845
44162,91465,1,645
44163,20760,0,95
44164,20760,0,105
44165,20760,0,105
44166,20760,0,105
44167,20760,0,110
44168,20760,0,115
44169,20760,0,110
44170,20760,0,115
44171,26472,0,115
44172,35586,1,1560
44173,39623,1,335
44174,44863,1,1740
44175,48289,1,605
44176,48289,1,1440
44177,54684,1,405
44178,54684,1,510
44179,54684,1,570
44180,54684,1,680
44181,54684,1,785
44182,54684,1,890
44183,54684,1,950
44184,54684,1,400
44185,54684,1,455
44186,54684,1,475
44187,54684,1,495
44188,54684,1,530
44189,54684,1,575
44190,54684,1,650
44191,54684,1,670
44192,54684,1,705
44193,54684,1,710
44194,54684,1,725
44195,54684,1,790
44196,54684,1,830
44197,54684,1,855
44198,54684,1,905
44199,54684,1,915
44200,54684,1,925
44201,54684,1,950
44202,54684,1,960
44203,54684,1,980
44204,54684,1,1045
44205,54684,1,1140
44206,54684,1,1260
44207,54684,1,1380
44208,54684,1,1450
44209,54684,1,1570
44210,56058,1,1045
44211,56058,1,1875
44212,61404,1,360
44213,61404,1,420
44214,62524,1,455
44215,62524,1,560
44216,62524,1,665
44217,62524,1,725
44218,67004,1,360
44219,67004,1,370
44220,67004,1,420
44221,67004,1,475
44222,67004,1,480
44223,67004,1,580
44224,67004,1,640
44225,67004,1,735
44226,67004,1,740
44227,67004,1,785
44228,67004,1,845
44229,67004,1,845
44230,67004,1,950
44231,69244,1,515
44232,69244,1,620
44233,69244,1,725
44234,69244,1,785
44235,69244,1,930
44236,74844,1,630
44237,74844,1,735
44238,74844,1,840
44239,74844,1,900
44240,77196,1,585
44241,77196,1,690
44242,77196,1,795
44243,77196,1,845
44244,77196,1,855
44245,77196,1,895
44246,77196,1,955
44247,79296,1,865
44248,84896,1,645
44249,84896,1,925
44250,87136,1,840
44251,95088,1,755
44252,20760,0,95
44253,20760,0,105
44254,20760,0,105
44255,20760,0,110
44256,20760,0,115
44257,20760,0,115
44258,20760,0,110
44259,26472,0,105
44260,29170,1,980
44261,35586,1,1560
44262,44863,1,1730
44263,48289,1,605
44264,48289,1,1440
44265,54684,1,405
44266,54684,1,510
44267,54684,1,570
44268,54684,1,680
44269,54684,1,785
44270,54684,1,890
44271,54684,1,950
44272,54684,1,400
44273,54684,1,400
44274,54684,1,455
44275,54684,1,475
44276,54684,1,495
44277,54684,1,530
44278,54684,1,575
44279,54684,1,650
44280,54684,1,670
44281,54684,1,705
44282,54684,1,710
44283,54684,1,725
44284,54684,1,790
44285,54684,1,830
44286,54684,1,855
44287,54684,1,905
44288,54684,1,915
44289,54684,1,925
44290,54684,1,950
44291,54684,1,960
44292,54684,1,980
44293,54684,1,1045
44294,54684,1,1140
44295,54684,1,1260
44296,54684,1,1380
44297,54684,1,1450
44298,54684,1,1570
44299,61404,1,360
44300,61404,1,420
44301,62524,1,455
44302,62524,1,560
44303,62524,1,665
44304,62524,1,725
44305,67004,1,360
44306,67004,1,370
44307,67004,1,420
44308,67004,1,475
44309,67004,1,480
44310,67004,1,580
44311,67004,1,640
44312,67004,1,740
44313,67004,1,785
44314,67004,1,845
44315,67004,1,845
44316,67004,1,950
44317,69244,1,515
44318,69244,1,585
44319,69244,1,620
44320,69244,1,690
44321,69244,1,725
44322,69244,1,785
44323,69244,1,795
44324,69244,1,855
44325,69244,1,895
44326,69244,1,955
44327,74441,1,735
44328,74844,1,630
44329,74844,1,735
44330,74844,1,840
44331,74844,1,900
44332,76681,1,845
44333,76681,1,930
44334,79296,1,865
44335,84896,1,645
44336,84896,1,925
44337,87136,1,755
44338,87136,1,840
44339,20760,0,95
44340,20760,0,105
44341,20760,0,105
44342,20760,0,105
44343,20760,0,110
44344,20760,0,115
44345,20760,0,115
44346,20760,0,110
44347,20760,0,115
44348,35586,1,1560
44349,39623,1,335
44350,42622,1,545
44351,44647,1,1415
44352,48289,1,605
44353,48289,1,1440
44354,54684,1,405
44355,54684,1,510
44356,54684,1,570
44357,54684,1,680
44358,54684,1,785
44359,54684,1,890
44360,54684,1,950
44361,54684,1,400
44362,54684,1,400
44363,54684,1,455
44364,54684,1,495
44365,54684,1,530
44366,54684,1,575
44367,54684,1,670
44368,54684,1,705
44369,54684,1,710
44370,54684,1,725
44371,54684,1,790
44372,54684,1,830
44373,54684,1,855
44374,54684,1,915
44375,54684,1,925
44376,54684,1,950
44377,54684,1,960
44378,54684,1,980
44379,54684,1,1045
44380,54684,1,1140
44381,54684,1,1260
44382,54684,1,1380
44383,54684,1,1450
44384,54684,1,1570
44385,56058,1,910
44386,56058,1,1045
44387,61404,1,360
44388,61404,1,420
44389,61404,1,865
44390,62524,1,455
44391,62524,1,560
44392,62524,1,665
44393,62524,1,725
44394,62625,1,475
44395,62625,1,650
44396,62625,1,905
44397,67004,1,360
44398,67004,1,370
44399,67004,1,420
44400,67004,1,475
44401,67004,1,480
44402,67004,1,580
44403,67004,1,640
44404,67004,1,740
44405,67004,1,845
44406,67004,1,925
44407,67004,1,950
44408,69244,1,515
44409,69244,1,585
44410,69244,1,620
44411,69244,1,690
44412,69244,1,725
44413,69244,1,755
44414,69244,1,785
44415,69244,1,795
44416,69244,1,840
44417,69244,1,845
44418,69244,1,855
44419,69244,1,895
44420,69244,1,930
44421,69244,1,955
44422,74844,1,630
44423,74844,1,735
44424,74844,1,840
44425,74844,1,900
44426,74956,1,645
44427,74956,1,735
44428,74956,1,785
44429,74956,1,845
44430,20760,0,95
44431,20760,0,105
44432,20760,0,105
44433,20760,0,105
44434,20760,0,115
44435,20760,0,115
44436,20760,0,110
44437,29170,1,1045
44438,35586,1,1260
44439,39842,1,1560
44440,39623,1,655
44441,44863,1,1740
44442,48289,1,605
44443,54668,1,1410
44444,54684,1,405
44445,54684,1,510
44446,54684,1,570
44447,54684,1,680
44448,54684,1,785
44449,54684,1,890
44450,54684,1,950
44451,54684,1,400
44452,54684,1,400
44453,54684,1,455
44454,54684,1,475
44455,54684,1,495
44456,54684,1,530
44457,54684,1,575
44458,54684,1,650
44459,54684,1,670
44460,54684,1,705
44461,54684,1,710
44462,54684,1,725
44463,54684,1,790
44464,54684,1,830
44465,54684,1,855
44466,54684,1,905
44467,54684,1,915
44468,54684,1,925
44469,54684,1,950
44470,54684,1,960
44471,54684,1,980
44472,54684,1,1045
44473,54684,1,1140
44474,54684,1,1260
44475,54684,1,1380
44476,54684,1,1450
44477,54684,1,1570
44478,56058,1,1875
44479,61404,1,360
44480,61404,1,420
44481,61404,1,955
44482,61404,1,1005
44483,62524,1,455
44484,62524,1,560
44485,62524,1,665
44486,62524,1,725
44487,67004,1,360
44488,67004,1,370
44489,67004,1,420
44490,67004,1,475
44491,67004,1,480
44492,67004,1,580
44493,67004,1,640
44494,67004,1,740
44495,67004,1,845
44496,67004,1,950
44497,67004,1,1010
44498,68841,1,865
44499,69244,1,515
44500,69244,1,585
44501,69244,1,620
44502,69244,1,690
44503,69244,1,725
44504,69244,1,785
44505,69244,1,795
44506,69244,1,855
44507,69244,1,930
44508,69244,1,980
44509,74441,1,925
44510,74844,1,630
44511,74844,1,735
44512,74844,1,840
44513,74844,1,900
44514,76681,1,840
44515,77196,1,845
44516,77196,1,895
44517,77196,1,955
44518,84633,1,755
44519,20760,0,95
44520,20760,0,105
44521,20760,0,105
44522,20760,0,110
44523,20760,0,115
44524,20760,0,115
44525,20760,0,115
44526,29170,1,1045
44527,39842,1,1560
44528,39623,1,335
44529,39623,1,655
44530,42622,1,545
44531,44647,1,1415
44532,48289,1,605
44533,48289,1,1440
44534,54684,1,680
44535,54684,1,785
44536,54684,1,890
44537,54684,1,950
44538,54684,1,400
44539,54684,1,400
44540,54684,1,455
44541,54684,1,475
44542,54684,1,495
44543,54684,1,530
44544,54684,1,575
44545,54684,1,650
44546,54684,1,670
44547,54684,1,705
44548,54684,1,710
44549,54684,1,725
44550,54684,1,790
44551,54684,1,830
44552,54684,1,855
44553,54684,1,905
44554,54684,1,915
44555,54684,1,925
44556,54684,1,950
44557,54684,1,960
44558,54684,1,980
44559,54684,1,1045
44560,54684,1,1140
44561,54684,1,1260
44562,54684,1,1380
44563,54684,1,1450
44564,54684,1,1570
44565,61404,1,360
44566,61404,1,420
44567,61404,1,865
44568,61404,1,955
44569,62524,1,455
44570,62524,1,560
44571,62524,1,665
44572,62524,1,725
44573,62636,1,405
44574,62636,1,510
44575,62636,1,570
44576,67004,1,360
44577,67004,1,370
44578,67004,1,420
44579,67004,1,475
44580,67004,1,480
44581,67004,1,580
44582,67004,1,640
44583,67004,1,645
44584,67004,1,735
44585,67004,1,740
44586,67004,1,785
44587,67004,1,845
44588,67004,1,845
44589,67004,1,925
44590,67004,1,950
44591,69244,1,515
44592,69244,1,585
44593,69244,1,620
44594,69244,1,690
44595,69244,1,725
44596,69244,1,755
44597,69244,1,785
44598,69244,1,795
44599,69244,1,840
44600,69244,1,845
44601,69244,1,855
44602,69244,1,895
44603,69244,1,930
44604,69244,1,955
44605,74844,1,630
44606,74844,1,735
44607,74844,1,840
44608,74844,1,900
44609,20760,0,95
44610,20760,0,105
44611,20760,0,105
44612,20760,0,105
44613,20760,0,110
44614,20760,0,115
44615,20760,0,115
44616,20760,0,110
44617,20760,0,115
44618,29170,1,980
44619,29170,1,1565
44620,35586,1,1560
44621,39623,1,335
44622,42622,1,545
44623,44863,1,1740
44624,48289,1,605
44625,48289,1,1440
44626,54684,1,405
44627,54684,1,510
44628,54684,1,570
44629,54684,1,680
44630,54684,1,785
44631,54684,1,890
44632,54684,1,950
44633,54684,1,400
44634,54684,1,400
44635,54684,1,455
44636,54684,1,475
44637,54684,1,495
44638,54684,1,530
44639,54684,1,575
44640,54684,1,650
44641,54684,1,670
44642,54684,1,705
44643,54684,1,710
44644,54684,1,725
44645,54684,1,790
44646,54684,1,830
44647,54684,1,855
44648,54684,1,905
44649,54684,1,915
44650,54684,1,925
44651,54684,1,950
44652,54684,1,960
44653,54684,1,980
44654,54684,1,1045
44655,54684,1,1140
44656,54684,1,1260
44657,54684,1,1380
44658,54684,1,1450
44659,54684,1,1570
44660,56058,1,1045
44661,56058,1,1875
44662,61404,1,360
44663,61404,1,420
44664,61404,1,865
44665,62524,1,455
44666,62524,1,560
44667,62524,1,665
44668,62524,1,725
44669,67004,1,360
44670,67004,1,370
44671,67004,1,420
44672,67004,1,475
44673,67004,1,480
44674,67004,1,580
44675,67004,1,640
44676,67004,1,740
44677,67004,1,845
44678,67004,1,925
44679,67004,1,950
44680,69244,1,515
44681,69244,1,585
44682,69244,1,620
44683,69244,1,690
44684,69244,1,725
44685,69244,1,755
44686,69244,1,785
44687,69244,1,795
44688,69244,1,840
44689,69244,1,845
44690,69244,1,855
44691,69244,1,895
44692,69244,1,930
44693,69244,1,955
44694,74844,1,630
44695,74844,1,735
44696,74844,1,840
44697,74844,1,900
44698,74956,1,645
44699,74956,1,735
44700,74956,1,785
44701,74956,1,845
44702,20760,0,95
44703,20760,0,105
44704,20760,0,105
44705,20760,0,105
44706,20760,0,110
44707,20760,0,115
44708,20760,0,115
44709,20760,0,110
44710,20760,0,115
44711,29170,1,1045
44712,35586,1,1560
44713,39623,1,655
44714,44647,1,1315
44715,48289,1,605
44716,48289,1,1440
44717,54684,1,405
44718,54684,1,510
44719,54684,1,570
44720,54684,1,680
44721,54684,1,785
44722,54684,1,890
44723,54684,1,950
44724,54684,1,425
44725,54684,1,455
44726,54684,1,575
44727,54684,1,650
44728,54684,1,670
44729,54684,1,705
44730,54684,1,725
44731,54684,1,735
44732,54684,1,790
44733,54684,1,855
44734,54684,1,855
44735,54684,1,930
44736,54684,1,945
44737,54684,1,950
44738,54684,1,985
44739,54684,1,1010
44740,54684,1,1075
44741,54684,1,1260
44742,54684,1,1380
44743,54684,1,1480
44744,54684,1,1600
44745,61404,1,360
44746,61404,1,420
44747,61404,1,865
44748,62524,1,455
44749,62524,1,560
44750,62524,1,665
44751,62524,1,725
44752,67004,1,360
44753,67004,1,370
44754,67004,1,420
44755,67004,1,475
44756,67004,1,480
44757,67004,1,580
44758,67004,1,640
44759,67004,1,740
44760,67004,1,845
44761,67004,1,925
44762,67004,1,950
44763,69244,1,515
44764,69244,1,585
44765,69244,1,620
44766,69244,1,690
44767,69244,1,725
44768,69244,1,755
44769,69244,1,785
44770,69244,1,795
44771,69244,1,840
44772,69244,1,845
44773,69244,1,855
44774,69244,1,895
44775,69244,1,930
44776,69244,1,955
44777,74844,1,630
44778,74844,1,735
44779,74844,1,840
44780,74844,1,900
44781,74956,1,645
44782,74956,1,735
44783,74956,1,785
44784,74956,1,845
44785,20760,0,95
44786,20760,0,105
44787,20760,0,105
44788,20760,0,105
44789,20760,0,110
44790,20760,0,115
44791,20760,0,115
44792,20760,0,110
44793,20760,0,115
44794,35586,1,1560
44795,39623,1,335
44796,44863,1,1740
44797,48289,1,605
44798,48289,1,1440
44799,54684,1,405
44800,54684,1,510
44801,54684,1,570
44802,54684,1,680
44803,54684,1,785
44804,54684,1,890
44805,54684,1,950
44806,54684,1,400
44807,54684,1,455
44808,54684,1,475
44809,54684,1,495
44810,54684,1,530
44811,54684,1,575
44812,54684,1,650
44813,54684,1,670
44814,54684,1,705
44815,54684,1,710
44816,54684,1,725
44817,54684,1,790
44818,54684,1,830
44819,54684,1,855
44820,54684,1,905
44821,54684,1,915
44822,54684,1,925
44823,54684,1,950
44824,54684,1,960
44825,54684,1,980
44826,54684,1,1045
44827,54684,1,1140
44828,54684,1,1260
44829,54684,1,1380
44830,54684,1,1450
44831,54684,1,1570
44832,56058,1,1045
44833,56058,1,1875
44834,61404,1,360
44835,61404,1,420
44836,61404,1,865
44837,62524,1,455
44838,62524,1,560
44839,62524,1,665
44840,62524,1,725
44841,67004,1,370
44842,67004,1,420
44843,67004,1,475
44844,67004,1,480
44845,67004,1,580
44846,67004,1,640
44847,67004,1,645
44848,67004,1,735
44849,67004,1,740
44850,67004,1,785
44851,67004,1,845
44852,67004,1,925
44853,67004,1,950
44854,69244,1,515
44855,69244,1,620
44856,69244,1,725
44857,69244,1,755
44858,69244,1,785
44859,69244,1,840
44860,69244,1,845
44861,69244,1,895
44862,69244,1,930
44863,74441,1,360
44864,74441,1,845
44865,74844,1,630
44866,74844,1,735
44867,74844,1,840
44868,74844,1,900
44869,76681,1,955
44870,77196,1,585
44871,77196,1,690
44872,77196,1,795
44873,77196,1,855
44874,20760,0,95
44875,20760,0,105
44876,20760,0,105
44877,20760,0,105
44878,20760,0,110
44879,20760,0,115
44880,20760,0,115
44881,20760,0,110
44882,29170,1,980
44883,44863,1,1730
44884,48289,1,605
44885,48289,1,1440
44886,51994,1,1560
44887,54684,1,405
44888,54684,1,510
44889,54684,1,570
44890,54684,1,400
44891,54684,1,400
44892,54684,1,455
44893,54684,1,475
44894,54684,1,495
44895,54684,1,530
44896,54684,1,575
44897,54684,1,650
44898,54684,1,670
44899,54684,1,705
44900,54684,1,710
44901,54684,1,725
44902,54684,1,790
44903,54684,1,830
44904,54684,1,855
44905,54684,1,905
44906,54684,1,915
44907,54684,1,925
44908,54684,1,950
44909,54684,1,960
44910,54684,1,980
44911,54684,1,1045
44912,54684,1,1140
44913,54684,1,1260
44914,54684,1,1380
44915,54684,1,1450
44916,54684,1,1570
44917,61404,1,360
44918,61404,1,420
44919,61404,1,865
44920,62524,1,455
44921,62524,1,560
44922,62524,1,665
44923,62524,1,725
44924,62636,1,680
44925,62636,1,785
44926,62636,1,890
44927,62636,1,950
44928,67004,1,360
44929,67004,1,370
44930,67004,1,420
44931,67004,1,475
44932,67004,1,480
44933,67004,1,580
44934,67004,1,640
44935,67004,1,740
44936,67004,1,845
44937,67004,1,925
44938,67004,1,950
44939,69244,1,515
44940,69244,1,585
44941,69244,1,620
44942,69244,1,690
44943,69244,1,725
44944,69244,1,755
44945,69244,1,785
44946,69244,1,795
44947,69244,1,840
44948,69244,1,845
44949,69244,1,855
44950,69244,1,895
44951,69244,1,930
44952,69244,1,955
44953,74844,1,630
44954,74844,1,735
44955,74844,1,840
44956,74844,1,900
44957,74956,1,645
44958,74956,1,735
44959,74956,1,785
44960,74956,1,845
44961,20760,0,95
44962,20760,0,105
44963,20760,0,105
44964,20760,0,105
44965,20760,0,110
44966,20760,0,115
44967,20760,0,115
44968,20760,0,110
44969,20760,0,115
44970,39002,1,1560
44971,39623,1,335
44972,42622,1,545
44973,44647,1,1415
44974,48289,1,605
44975,48289,1,1440
44976,54684,1,405
44977,54684,1,510
44978,54684,1,570
44979,54684,1,680
44980,54684,1,785
44981,54684,1,890
44982,54684,1,950
44983,54684,1,400
44984,54684,1,400
44985,54684,1,455
44986,54684,1,475
44987,54684,1,495
44988,54684,1,530
44989,54684,1,575
44990,54684,1,650
44991,54684,1,670
44992,54684,1,705
44993,54684,1,710
44994,54684,1,725
44995,54684,1,790
44996,54684,1,830
44997,54684,1,855
44998,54684,1,905
44999,54684,1,915
45000,54684,1,925
45001,54684,1,950
45002,54684,1,960
45003,54684,1,980
45004,54684,1,1045
45005,54684,1,1140
45006,54684,1,1260
45007,54684,1,1380
45008,54684,1,1450
45009,54684,1,1570
45010,56058,1,910
45011,56058,1,1045
45012,61404,1,360
45013,61404,1,420
45014,61404,1,865
45015,62524,1,455
45016,62524,1,560
45017,62524,1,665
45018,62524,1,725
45019,67004,1,360
45020,67004,1,370
45021,67004,1,420
45022,67004,1,475
45023,67004,1,480
45024,67004,1,580
45025,67004,1,640
45026,67004,1,645
45027,67004,1,735
45028,67004,1,740
45029,67004,1,785
45030,67004,1,845
45031,67004,1,845
45032,67004,1,925
45033,67004,1,950
45034,69244,1,515
45035,69244,1,585
45036,69244,1,620
45037,69244,1,690
45038,69244,1,725
45039,69244,1,755
45040,69244,1,785
45041,69244,1,795
45042,69244,1,840
45043,69244,1,845
45044,69244,1,855
45045,69244,1,895
45046,69244,1,930
45047,69244,1,955
45048,74844,1,630
45049,74844,1,735
45050,74844,1,840
45051,74844,1,900
45052,20760,0,95
45053,20760,0,105
45054,20760,0,105
45055,20760,0,105
45056,20760,0,110
45057,20760,0,115
45058,20760,0,115
45059,20760,0,110
45060,29170,1,1045
45061,39623,1,655
45062,43258,1,1260
45063,44863,1,1740
45064,47738,1,1560
45065,48289,1,605
45066,48289,1,1410
45067,54684,1,405
45068,54684,1,510
45069,54684,1,570
45070,54684,1,680
45071,54684,1,785
45072,54684,1,890
45073,54684,1,950
45074,54684,1,400
45075,54684,1,400
45076,54684,1,455
45077,54684,1,475
45078,54684,1,495
45079,54684,1,530
45080,54684,1,575
45081,54684,1,650
45082,54684,1,670
45083,54684,1,705
45084,54684,1,710
45085,54684,1,725
45086,54684,1,790
45087,54684,1,830
45088,54684,1,855
45089,54684,1,905
45090,54684,1,915
45091,54684,1,925
45092,54684,1,950
45093,54684,1,960
45094,54684,1,980
45095,54684,1,1045
45096,54684,1,1140
45097,54684,1,1260
45098,54684,1,1380
45099,54684,1,1450
45100,54684,1,1570
45101,56058,1,1875
45102,61404,1,360
45103,61404,1,420
45104,61404,1,865
45105,61404,1,955
45106,61404,1,1005
45107,62524,1,455
45108,62524,1,560
45109,62524,1,665
45110,62524,1,725
45111,67004,1,360
45112,67004,1,370
45113,67004,1,420
45114,67004,1,475
45115,67004,1,480
45116,67004,1,580
45117,67004,1,640
45118,67004,1,740
45119,67004,1,845
45120,67004,1,925
45121,67004,1,950
45122,69244,1,515
45123,69244,1,585
45124,69244,1,620
45125,69244,1,690
45126,69244,1,725
45127,69244,1,755
45128,69244,1,785
45129,69244,1,795
45130,69244,1,840
45131,69244,1,845
45132,69244,1,855
45133,69244,1,895
45134,69244,1,930
45135,69244,1,955
45136,69244,1,980
45137,74844,1,630
45138,74844,1,735
45139,74844,1,840
45140,74844,1,900
45141,20760,0,95
45142,20760,0,105
45143,20760,0,105
45144,20760,0,110
45145,20760,0,115
45146,20760,0,115
45147,20760,0,115
45148,29170,1,1045
45149,39842,1,1560
45150,39623,1,335
45151,39623,1,655
45152,44647,1,1415
45153,48289,1,605
45154,48289,1,1440
45155,51022,1,545
45156,54684,1,405
45157,54684,1,510
45158,54684,1,570
45159,54684,1,680
45160,54684,1,785
45161,54684,1,890
45162,54684,1,950
45163,54684,1,400
45164,54684,1,400
45165,54684,1,455
45166,54684,1,475
45167,54684,1,495
45168,54684,1,530
45169,54684,1,575
45170,54684,1,650
45171,54684,1,670
45172,54684,1,705
45173,54684,1,710
45174,54684,1,725
45175,54684,1,790
45176,54684,1,830
45177,54684,1,855
45178,54684,1,905
45179,54684,1,915
45180,54684,1,925
45181,54684,1,950
45182,54684,1,960
45183,54684,1,980
45184,54684,1,1045
45185,54684,1,1140
45186,54684,1,1260
45187,54684,1,1380
45188,54684,1,1450
45189,54684,1,1570
45190,61404,1,360
45191,61404,1,420
45192,61404,1,865
45193,61404,1,955
45194,62524,1,455
45195,62524,1,560
45196,62524,1,665
45197,62524,1,725
45198,67004,1,360
45199,67004,1,370
45200,67004,1,420
45201,67004,1,475
45202,67004,1,480
45203,67004,1,580
45204,67004,1,640
45205,67004,1,645
45206,67004,1,735
45207,67004,1,740
45208,67004,1,785
45209,67004,1,845
45210,67004,1,845
45211,67004,1,925
45212,67004,1,950
45213,69244,1,515
45214,69244,1,585
45215,69244,1,620
45216,69244,1,690
45217,69244,1,725
45218,69244,1,755
45219,69244,1,785
45220,69244,1,795
45221,69244,1,840
45222,69244,1,845
45223,69244,1,855
45224,69244,1,895
45225,69244,1,930
45226,69244,1,955
45227,74844,1,630
45228,74844,1,735
45229,74844,1,840
45230,74844,1,900
45231,20760,0,95
45232,20760,0,105
45233,20760,0,105
45234,20760,0,105
45235,20760,0,110
45236,20760,0,115
45237,20760,0,115
45238,20760,0,110
45239,20760,0,115
45240,29170,1,980
45241,29170,1,1565
45242,35586,1,1560
45243,39623,1,335
45244,42622,1,545
45245,48289,1,605
45246,48289,1,1440
45247,54684,1,405
45248,54684,1,510
45249,54684,1,570
45250,54684,1,680
45251,54684,1,785
45252,54684,1,890
45253,54684,1,950
45254,54684,1,400
45255,54684,1,400
45256,54684,1,455
45257,54684,1,475
45258,54684,1,495
45259,54684,1,530
45260,54684,1,575
45261,54684,1,650
45262,54684,1,670
45263,54684,1,705
45264,54684,1,710
45265,54684,1,725
45266,54684,1,790
45267,54684,1,830
45268,54684,1,855
45269,54684,1,905
45270,54684,1,915
45271,54684,1,925
45272,54684,1,950
45273,54684,1,960
45274,54684,1,980
45275,54684,1,1045
45276,54684,1,1140
45277,54684,1,1260
45278,54684,1,1380
45279,54684,1,1450
45280,54684,1,1570
45281,56058,1,1045
45282,56058,1,1740
45283,56058,1,1875
45284,61404,1,360
45285,61404,1,420
45286,61404,1,865
45287,62524,1,455
45288,62524,1,560
45289,62524,1,665
45290,62524,1,725
45291,67004,1,370
45292,67004,1,420
45293,67004,1,475
45294,67004,1,480
45295,67004,1,580
45296,67004,1,640
45297,67004,1,645
45298,67004,1,735
45299,67004,1,785
45300,67004,1,845
45301,67004,1,925
45302,69244,1,515
45303,69244,1,585
45304,69244,1,620
45305,69244,1,690
45306,69244,1,725
45307,69244,1,755
45308,69244,1,785
45309,69244,1,795
45310,69244,1,840
45311,69244,1,845
45312,69244,1,855
45313,69244,1,895
45314,69244,1,930
45315,69244,1,955
45316,74844,1,630
45317,74844,1,735
45318,74844,1,840
45319,74844,1,900
45320,74956,1,360
45321,74956,1,740
45322,74956,1,845
45323,74956,1,950
45324,20760,0,95
45325,20760,0,105
45326,20760,0,105
45327,20760,0,105
45328,20760,0,110
45329,20760,0,115
45330,20760,0,115
45331,20760,0,110
45332,20760,0,115
45333,29170,1,1045
45334,35586,1,1560
45335,39623,1,655
45336,44647,1,1315
45337,48289,1,605
45338,48289,1,1440
45339,54684,1,405
45340,54684,1,510
45341,54684,1,570
45342,54684,1,680
45343,54684,1,785
45344,54684,1,890
45345,54684,1,950
45346,54684,1,425
45347,54684,1,455
45348,54684,1,575
45349,54684,1,650
45350,54684,1,670
45351,54684,1,705
45352,54684,1,725
45353,54684,1,735
45354,54684,1,790
45355,54684,1,855
45356,54684,1,855
45357,54684,1,930
45358,54684,1,945
45359,54684,1,950
45360,54684,1,985
45361,54684,1,1010
45362,54684,1,1075
45363,54684,1,1260
45364,54684,1,1380
45365,54684,1,1480
45366,54684,1,1600
45367,61404,1,360
45368,61404,1,420
45369,61404,1,865
45370,62524,1,455
45371,62524,1,560
45372,62524,1,665
45373,62524,1,725
45374,67004,1,360
45375,67004,1,370
45376,67004,1,420
45377,67004,1,475
45378,67004,1,480
45379,67004,1,580
45380,67004,1,640
45381,67004,1,740
45382,67004,1,845
45383,67004,1,950
45384,69244,1,515
45385,69244,1,585
45386,69244,1,620
45387,69244,1,690
45388,69244,1,725
45389,69244,1,755
45390,69244,1,785
45391,69244,1,795
45392,69244,1,840
45393,69244,1,845
45394,69244,1,855
45395,69244,1,895
45396,69244,1,930
